,movieCd,openDt_score,prdtYear_score,repNationNm_score,repGenreNm_score,showTm_score,watchGradeNm_score,distributor_score,actor_score,starScore,userCount,previous_screen,previous_show,previous_audience,final_audience
1032,20132821,3.7,5,4.2,5.8,6.6,4.6,7.5,17.9,9.04,2314,388,609,15483,242268
1033,20148728,4.5,5,2.5,5.2,3.6,4.6,2.5,15.6,7.82,1800,113,114,2358,241602
1034,20080141,3.4,4.2,4.2,3.8,3.6,4.6,4.6,15.6,7.25,516,0,0,0,239739
1035,20124874,3.4,3.8,4.2,3.8,3.6,4.6,4.6,19.1,8.21,1094,6,6,1100,239483
1036,20161681,4,4.7,5.6,4.7,3.6,3.6,2.6,21.5,5.04,2402,11,13,2623,242737
1037,20155101,3.7,4.4,4.2,3.8,6.6,5.3,3.8,16,8.43,1649,3,3,854,238439
1038,20090894,3.4,3.8,4.2,3.8,6.6,3.6,3.8,16.4,8.65,550,47,48,2115,234113
1039,20148877,4.5,4.5,2.5,3.8,3.6,5.3,7.1,15.6,8.03,785,54,56,2963,237219
1040,20119772,3.4,3.8,2.5,3.4,3.6,3.6,2.5,16.8,7.92,1577,145,274,11234,236365
1041,20136445,3.5,4.5,4.2,3.1,3.6,3.3,5.1,13.4,8.46,1523,2,2,714,246126
1042,20135427,5.2,5,2.5,3.1,2.5,3.3,2.5,17.8,7.84,493,16,18,3184,235684
1043,20150385,4.5,4.3,4.2,5.8,3.6,5.3,4.3,16.6,8.37,1995,10,10,2202,235207
1044,20136308,5.2,5,4.2,3.1,3.6,3.3,7.5,14.5,7.49,165,7,7,2003,233555
1045,20142962,4.3,4.5,2.3,3.1,3.6,3.3,4.3,17.1,8.12,821,5,5,1002,233347
1046,20167154,4.1,4.3,4.2,3.1,2.5,3.3,2.1,14.5,8.62,798,46,46,8093,234387
1047,20124070,3.7,4.8,5.6,4,3.6,4.6,4.3,17,6.42,1488,54,56,12765,233211
1048,20090026,3.5,4.2,4.2,3.8,6.6,4.6,4.6,20.8,7.5,1599,0,0,0,229799
1049,20081790,4.3,4.2,4.2,3.8,6.6,4.6,2.5,18.7,8.17,1003,6,7,706,229157
1050,20167901,4,4.7,5.6,3.8,3.6,4.6,3.7,16.7,7.68,1886,21,28,5208,234829
1051,20100769,4.5,3.8,5.6,3.4,2.5,4.6,2.5,22,7.13,5224,6,6,1355,225955
1052,20151021,3.5,4.4,5.6,3.8,3.6,5.3,2.1,18,8.78,2813,106,124,24445,240592
1053,20100077,3.5,3.8,4.2,5.1,3.6,4.6,5,17.7,7.26,2555,0,0,0,224808
1054,20172244,3.4,4.7,5.6,3.8,3.6,4.6,2.1,12,5.26,2424,48,52,6155,229005
1055,20112175,4.1,4,4.2,5.8,3.6,5.3,5.1,26.3,6.86,1807,3,3,0,228899
1056,20147612,4,4.5,4.2,5.8,3.6,4.6,4.3,13,7.35,1313,20,21,4681,229673
1057,20090403,6,2,2.3,3.1,3.6,3.3,2.5,17.1,8.07,291,1,1,234,225097
1058,20126566,4.5,4.8,4.2,3.4,3.6,3.6,4.3,14.9,7,3603,57,164,8118,228433
1059,20143602,5.2,4.5,2.5,3.1,2.5,3.3,4.7,17.1,7.87,880,24,24,4680,227586
1060,20081334,3.7,3.3,4.2,5.1,3.6,5.3,4.6,18.3,3.59,1232,0,0,0,229622
1061,20170964,3.7,4.7,2.5,3.1,2.5,3.3,2.1,12,8.09,665,25,27,3135,230068
1062,20148648,4.6,5,2.3,3.1,3.6,5.3,5.8,16.4,8.83,884,10,11,1778,225842
1063,20139265,4.5,5,4.2,3.8,6.6,5.3,5,14.5,7.26,2383,11,11,2768,225343
1064,20128747,3.5,4.8,5.6,4.7,3.6,3.6,4.3,28.3,6.63,2186,12,15,3112,225618
1065,20157175,4,4.4,2.3,3.1,3.6,5.3,5.8,14.5,8.55,1732,23,23,2681,224889
1066,20134122,4,5,5.6,3.8,3.6,3.6,5.8,12,8.78,3288,31,31,3316,225603
1067,20178395,4.3,5.8,4.2,5.8,2.5,4.6,2.5,20.4,8.19,1054,25,26,3420,223740
1068,20119556,3.5,3.8,4.2,3.1,2.5,3.3,5,14.5,8.42,267,6,6,1419,222953
1069,20100143,4,3.8,4.2,5.8,3.6,4.6,7.1,20.7,7.13,2670,15,17,3393,219196
1070,20119628,4.5,4,5.6,3.8,3.6,5.3,4.3,34.1,7.93,649,114,115,20478,243209
1071,20090284,4.6,4.2,4.2,3.1,3.6,3.3,2.5,17.4,9.12,2241,0,0,0,219307
1072,20100191,4.6,3.8,5.6,3.8,6.6,4.6,5,12,8.93,1761,9,10,2599,218898
1073,20147609,4,4.5,4.2,5.8,3.6,4.6,5,16.4,6.32,2261,8,8,1081,221340
1074,20119972,4,4,2.5,3.1,2.5,3.3,7.1,16,8.43,448,5,5,315,221195
1075,20090193,4,3.8,5.6,3.8,3.6,4.6,4.3,14.8,8.3,2127,22,25,3794,217478
1076,20158704,4.6,4.4,4.2,3.4,2.5,4.6,3.8,14.5,6.16,1561,2,2,532,219892
1077,20158069,4,4.4,2.5,3.1,2.5,3.3,2.6,15.6,8.3,592,32,32,5918,220189
1078,20090083,3.5,3.8,4.2,3.4,2.5,4.6,3.8,19.6,4.43,678,0,0,0,214638
1079,20168161,4.3,4.3,5.6,3.8,3.6,5.3,2.1,22.5,8.83,1873,46,51,9039,218808
1080,20180542,3.5,5.8,4.2,3.8,3.6,3.6,3.8,16.4,7.99,1430,2,2,341,217785
1081,20113391,6,4,5.6,4,3.6,3.3,5,16.3,6.11,1558,16,18,3895,217866
1082,20136741,4,4.8,2.3,3.1,3.6,3.3,4.3,17.1,8.32,503,5,5,911,217320
1083,20119427,3.5,3.8,4.2,3.8,3.6,3.6,2.5,18.2,8.14,1618,11,12,824,217077
1084,20162382,5.2,4.3,2.3,3.1,6.6,5.3,5.8,12,8.94,1346,2,2,395,217257
1085,20136138,4,4.8,2.5,4,3.6,5.3,5,15.6,8.7,814,7,7,1550,217314
1086,20081199,4.1,3.3,2.5,2.9,3.6,3.3,2.5,16.8,8.64,754,23,24,5804,217279
1087,20080514,4.6,2,4.2,4,2.5,5.3,5.8,16.8,8.18,1099,7,7,2000,214652
1088,20110655,4.5,4,4.2,5.1,3.6,5.3,5.1,16.8,5.8,1415,0,0,0,216676
1089,20090226,4,3.8,2.3,3.1,2.5,3.3,2.5,16.4,7.34,268,4,4,1320,214639
1090,20162727,5.2,4.3,2.3,3.1,2.5,3.3,5.8,14,8.79,819,10,10,1725,215993
1091,20090580,3.7,4.2,2.5,4.7,3.6,3.6,5.8,20.6,3.78,2447,2,3,242,212088
1092,20172142,4.1,4.3,2.3,3.1,3.6,3.3,5.8,12,8.32,617,11,11,1473,215203
1093,20080015,4.3,3.3,5.6,4,3.6,5.3,2.5,14.1,5.86,981,10,10,908,210525
1094,20180302,3.4,4.7,4.2,5.8,3.6,4.6,5,19.4,7.44,1216,10,10,1232,214949
1095,20161964,4,4.3,4.2,3.8,3.6,5.3,4.6,16.4,9.03,1612,136,140,15058,226341
1096,20090027,3.5,4.2,4.2,3.8,3.6,5.3,4.6,16.4,8.65,1210,18,23,1698,210270
1097,20071047,3.5,3.3,5.6,4,3.6,4.6,4.3,12,6.53,671,8,9,1276,208695
1098,20169122,4.1,4.3,2.3,5.8,6.6,3.6,2.5,19.6,6.39,1895,182,194,10458,212607
1099,20141281,3.7,4.5,2.3,5.8,2.5,3.3,2.1,17.1,8.48,687,14,14,2678,215046
1100,20149062,4.6,4.5,5.6,3.8,3.6,3.6,4.7,15.3,7.37,1502,7,11,2385,214539
1101,20090865,3.5,3.8,4.2,4.7,6.6,4.6,5.8,18.4,6.7,2663,0,0,0,208672
1102,20080364,4,4.2,4.2,4.7,3.6,3.6,2.5,17.8,6.34,1043,1,2,7,209696
1103,20090091,3.4,3.8,4.2,3.4,3.6,3.6,5.8,16.4,6.28,853,5,5,287,208118
1104,20090952,4.5,3.8,4.2,3.1,3.6,3.3,3.8,16.8,8.91,692,0,0,0,206674
1105,20126089,4,4.8,5.6,4,3.6,4.6,4.3,25.2,6.31,4175,45,47,9668,210278
1106,20090462,4.5,3.8,2.5,3.8,3.6,4.6,2.5,16.4,6.2,849,3,4,331,206769
1107,20080065,3.5,3.3,4.2,3.8,6.6,4.6,3.8,21.3,8.44,2124,12,12,1961,208984
1108,20119852,4,4,4.2,5.8,3.6,4.6,4.6,18.2,6.11,1553,3,3,500,208912
1109,20090174,3.4,2.5,2.5,5.8,3.6,4.6,2.5,16.3,6.71,571,10,10,1539,204693
1110,20090017,4.3,4.2,4.2,4,3.6,3.3,4.6,18.4,7.29,514,2,2,453,205962
1111,20134588,5.2,4.5,5.6,4,3.6,4.6,4.3,15,6.96,2603,27,32,5647,210777
1112,20129092,4.1,4.8,2.5,3.1,3.6,3.3,2.5,17.4,7.95,374,212,237,16993,206320
1113,20113811,4.3,4,5.6,3.1,2.5,3.3,4.3,14.5,8.65,487,63,91,8903,206528
1114,20144801,3.4,4.5,4.2,4,3.6,3.6,4.6,15.5,8.21,2774,8,8,1800,206241
1115,20145502,3.5,4.4,5.6,3.8,3.6,3.6,7.1,23.2,7.89,2124,29,29,7640,203775
1116,20134562,4.6,5,4.2,3.8,3.6,3.6,2.5,15.6,8.14,1205,29,29,4002,209560
1117,20173693,5.2,4.7,4.2,5.8,3.6,4.6,2.1,30.4,7.01,1191,8,8,2323,205544
1118,20112561,5.2,4,4.2,3.8,3.6,4.6,2.5,18.9,8.21,2076,28,28,5261,204341
1119,20150024,4.3,4.4,2.3,3.1,3.6,3.3,5,17.1,8.68,1038,8,8,1771,202538
1120,20119667,3.4,3.8,4.2,3.8,3.6,4.6,5.8,21.2,8.2,939,23,23,3884,202869
1121,20167644,3.5,4.3,2.5,3.1,2.5,3.3,3,16.4,8.6,769,31,31,5826,202916
1122,20101012,4,3.8,5.6,4,3.6,3.6,2.5,22.3,7.73,3239,2,2,4,196995
1123,20124746,3.5,4,4.2,5.8,2.5,3.6,4.6,14.5,7.74,963,4,4,614,200038
1124,20090897,4.3,3.8,2.5,3.1,3.6,3.3,2.5,15.6,8.93,1590,25,27,2321,196707
1125,20080348,4,4.2,2.3,7.9,3.6,4.6,5.8,15.6,6.31,1007,1,1,0,197011
1126,20080331,4,2,5.6,3.8,3.6,5.3,2.5,13.7,6.64,4034,4,5,270,197672
1127,20081247,4.1,4.2,4.2,5.8,3.6,4.6,2.5,17.1,4.98,493,156,455,7596,198159
1128,20112303,4.1,4,2.3,3.1,3.6,5.3,5.8,17.1,6.04,1534,4,4,0,197564
1129,20090921,4.5,3.8,2.5,4.7,3.6,4.6,5,16.8,7.77,1759,5,6,931,193380
1130,20150752,5.2,4.4,4.2,3.1,3.6,3.3,4.6,17.1,7.91,1089,24,24,4991,197238
1131,20102418,4.3,3.8,4.2,3.8,3.6,4.6,4.6,18.6,6.67,1401,14,14,3485,195933
1132,20081158,4.1,4.2,4.2,3.4,3.6,3.6,4.6,16.4,7.64,1038,5,7,549,194216
1133,20112552,3.7,4,5.6,3.8,6.6,3.3,2.5,14,7.94,1228,97,99,17430,210970
1134,20162545,3.7,4.3,5.6,2.9,3.6,4.6,2.5,16.4,8.68,4176,11,11,3006,193786
1135,20070642,5.2,3.3,4.2,4.7,7.2,3.6,3.8,20.2,8.44,1363,13,16,1996,401843
1136,20149287,4,4.5,4.2,4,3.6,4.6,2.6,21.8,6.72,1081,235,471,12013,192726
1137,20100098,3.4,3.8,4.2,3.8,3.6,5.3,2.5,19.1,6.85,1684,7,7,758,189142
1138,20122786,3.7,5,5.6,5.8,3.6,3.6,2.5,12,6.11,2551,6,7,1625,192347
1139,20179731,3.5,4.7,2.3,5.2,6.6,3.3,2.1,16.4,7.39,2307,37,37,5206,192595
1140,20111536,4.1,4,4.2,3.1,2.5,3.3,2.5,15.6,7.11,96,3,4,37,191783
1141,20149910,3.7,4.5,4.2,3.8,7.2,4.6,3.8,14.5,8.72,2520,20,20,2053,191292
1142,20149984,3.7,4.5,2.5,4,3.6,5.3,2.1,14.5,8.24,777,96,97,5563,190470
1143,20161141,3.5,4.7,4.2,3.8,3.6,3.6,3.8,16.4,7.42,1561,3,6,159,189620
1144,20159643,3.4,4.4,5.6,3.8,3.6,4.6,2.5,12,7.9,2344,46,49,8186,189405
1145,20081618,4,4.2,2.3,5.8,3.6,4.6,2.5,15.6,7.3,909,53,95,13308,189315
1146,20130783,3.7,5,4.2,4.7,7.2,3.6,5,21.7,8.09,1662,16,16,3091,188702
1147,20080236,4,3.3,4.2,4,3.6,4.6,3.8,17.6,8.31,692,23,24,1819,179336
1148,20144621,3.5,4.5,2.3,4.7,3.6,3.6,3,13.3,7.7,1515,5,5,716,187310
1149,20150562,3.7,4.4,4.2,5.2,3.6,3.3,5.1,17.7,7.76,1015,17,17,2276,186174
1150,20113911,3.5,4,2,3.1,3.6,3.3,5.1,13.3,9,383,1,1,324,185744
1151,20081485,3.7,4.2,2.5,3.1,2.5,3.3,2.5,15.6,5.81,123,1,1,219,185331
1152,20155277,4,4.4,4.2,3.8,3.6,4.6,2.1,12,7.1,1086,20,21,3599,187152
1153,20126583,4.3,4.8,5.6,3.8,6.6,3.3,5.8,18.5,8.4,1613,57,60,8271,186078
1154,20178522,3.4,4.7,2.5,3.8,6.6,3.6,4.6,13.3,7.5,3459,81,81,9360,198013
1155,20068659,3.5,2,2.3,3.1,3.6,5.3,5.8,15.8,8.81,551,1,1,543,182666
1156,20111034,6,4,4.2,3.1,3.6,3.3,3.8,14.5,7.7,244,0,0,0,181837
1157,20081212,4.1,4.2,2.3,5.1,6.6,5.3,4.7,15.6,5.87,1148,220,463,16178,183069
1158,20100278,4.5,3.8,2.5,3.4,6.6,4.6,2.5,15.3,7.09,1013,29,32,6273,177743
1159,20137963,4.5,5,4.2,5.8,3.6,3.6,2.5,17.4,5.45,2910,6,6,1328,181257
1160,20123644,3.5,4.8,2.5,5.2,2.5,3.3,2.5,19.4,6.93,264,3,4,1084,181740
1161,20134603,4,4.8,4.2,4,3.6,3.6,2.5,21,8.19,1442,36,38,3857,182633
1162,20119358,3.5,3.8,4.2,3.8,3.6,4.6,4.6,16.8,8.19,2709,255,377,20043,180847
1163,20155202,5.2,4.4,2.5,5.8,6.6,3.6,2.1,27.2,7.04,1445,5,5,294,180082
1164,20080258,3.4,3.3,4.2,4,3.6,5.3,5.8,18,8.23,683,8,8,0,175417
1165,20167922,3.5,4.3,4.2,3.8,6.6,4.6,3,23.8,9.2,3107,73,78,8231,177616
1166,20090890,4.3,3.8,5.6,3.8,3.6,5.3,7.1,12,7.87,1451,26,32,3637,174333
1167,20100176,4,4.2,4.2,3.8,6.6,4.6,5,15.5,8.39,3001,2,3,456,173461
1168,20165927,3.5,4.3,4.2,3.8,3.6,4.6,5.8,17.6,8.08,2124,53,55,4697,178562
1169,20080836,4.5,4.2,4.2,4.7,3.6,5.3,5.1,26.8,7.71,1160,4,4,2,175390
1170,20048799,4.3,2,2.3,3.1,3.6,3.3,5.8,17.9,8.94,783,7,10,882,176495
1171,20090864,4.3,3.8,4.2,5.1,3.6,4.6,2.5,19.1,7.84,2791,8,8,1515,173348
1172,20175441,4,4.7,5.6,3.8,3.6,5.3,3.7,13.5,8.76,1324,22,25,5187,177439
1173,20080024,3.5,3.3,2.5,3.8,3.6,4.6,2.5,16.4,8,1809,3,3,221,173610
1174,20176767,3.7,4.3,2.3,3.8,3.6,5.3,2.5,15.6,8.74,3803,2,2,312,175673
1175,20120428,3.7,5,5.6,3.8,3.6,4.6,4.3,15.7,7.39,2121,19,19,4145,175153
1176,20161881,3.4,4.3,4.2,3.8,3.6,5.3,3.8,16.4,8.35,1362,4,4,937,176539
1177,20120562,4,4.8,2.2,5.1,3.6,5.3,4.3,15.6,6.52,1871,3,3,570,175349
1178,20147953,4,5,4.2,5.8,6.6,4.6,3.8,13.8,9.01,2649,290,417,16933,190611
1179,20080021,3.5,3.3,4.2,4,3.6,4.6,3.8,16.4,5.55,331,20,86,11478,169669
1180,20090945,3.5,3.8,4.2,3.8,6.6,4.6,5.1,13,7.08,440,1,1,0,169529
1181,20136312,4,5,5.6,4,3.6,5.3,4.7,18.9,7.82,893,118,120,7052,172652
1182,20158529,3.4,4.4,4.2,4,6.6,5.3,4.6,17,8.12,1394,21,21,4455,172253
1183,20081059,4.5,4.2,2.3,3.1,3.6,3.3,2.5,16.4,8.31,272,59,265,7286,171041
1184,20176562,6,4.7,4.2,3.8,3.6,3.3,2.5,14.5,7.68,1201,49,50,6025,173001
1185,20156749,4.5,4.4,4.2,4,3.6,3.6,3.8,15.1,7.35,958,1,1,135,170647
1186,20100329,4.1,3.8,5.6,3.8,3.6,5.3,2.5,19.3,7.28,1284,165,328,5707,167024
1187,20150902,3.4,4.4,5.6,4,3.6,5.3,2.5,20.2,5.78,1235,16,18,4057,169984
1188,20162300,4.6,4.3,2.3,3.1,2.5,3.3,2.5,14.5,7.94,844,20,20,3001,172396
1189,20147683,4.6,5,4.2,4,3.6,4.6,2.5,13.3,8.65,972,117,118,10375,177938
1190,20101170,4,3.8,2.5,3.8,3.6,4.6,4.3,15.5,8.04,1778,19,19,3464,166503
1191,20123201,4,4.8,5.6,3.8,3.6,3.6,2.5,15,7.39,1993,5,6,2268,169064
1192,20119989,4,3.8,5.6,5.8,3.6,3.6,4.3,15,5.67,816,17,18,2917,168049
1193,20100107,3.4,3.8,5.6,3.8,3.6,3.6,2.5,18,4.83,909,17,18,2349,164252
1194,20179085,4.5,4.7,2.3,3.1,3.6,3.3,5,16.1,8.87,501,16,18,1678,167052
1195,20140181,4.1,4.5,2.3,3.1,3.6,3.3,2.1,17,8.59,399,21,21,2597,168171
1196,20127266,6,4.8,2.3,3.1,3.6,3.3,4.3,16.1,8.43,192,5,5,1049,165640
1197,20090943,6,3.8,2.2,5.1,3.6,3.6,2.5,16.4,5.98,2121,0,0,0,162760
1198,20111893,4.1,4,4.2,4.7,3.6,3.6,2.5,15.6,7.25,589,21,21,5505,165123
1199,20100281,4.1,3.8,5.6,4.7,3.6,3.6,2.5,15,8.72,3775,0,0,0,161722
1200,20124449,3.5,4.8,4.2,5.8,3.6,4.6,3.8,17.1,7.82,794,0,0,0,163730
1201,20090613,3.7,3.8,2.5,5.8,3.6,3.6,2.5,18.6,8.19,2350,3,3,439,161070
1202,20100075,3.4,3.8,5.6,3.8,3.6,3.6,5,13,5.46,1814,3,3,583,160734
1203,20113652,4.3,4,4.2,5.1,2.5,5.3,4.6,16.4,5.79,1052,2,2,0,162704
1204,20070639,5.2,3.3,5.6,3.8,3.6,5.3,7.1,33,7.74,2812,8,8,2283,962134
1205,20152866,4.5,4.4,4.2,5.8,3.6,3.6,5.8,16.7,6.92,1726,13,13,2322,161382
1206,20153201,3.7,4.4,2.5,5.8,2.5,4.6,2.6,16.4,6.48,885,6,6,986,161245
1207,20165561,6,4.3,4.2,3.1,3.6,3.3,2.1,17.1,7.7,669,6,6,1223,161296
1208,20090581,3.7,3.8,5.6,5.8,3.6,3.6,2.5,22.3,4.87,966,7,7,1104,158943
1209,20167362,3.5,4.3,4.2,3.4,6.6,3.6,4.6,16,7.26,2656,8,8,1696,159948
1210,20081738,5.2,4.2,2.5,3.1,2.5,3.3,4.3,17.1,8.05,183,15,33,1541,158929
1211,20123821,3.5,4.8,4.2,3.1,3.6,3.3,2.5,15.6,7.9,206,20,20,3792,157990
1212,20100027,4.3,3.8,5.6,2.9,3.6,5.3,2.5,16.8,8.54,411,0,0,0,155281
1213,20081393,3.7,4.2,4.2,5.1,3.6,3.6,3.8,16.3,8.57,1407,0,0,0,159170
1214,20111892,4.1,4,4.2,5.8,3.6,4.6,2.5,20.6,6.39,1046,8,10,1768,156744
1215,20119854,4,4,4.2,5.8,3.6,4.6,5.1,16.5,6.98,2756,8,53,1006,156606
1216,20090922,6,3.8,4.2,3.1,2.5,3.3,2.5,17.8,6.36,493,23,31,4350,160148
1217,20136887,3.5,5,4.2,4.7,6.6,3.6,2.5,31.3,7.51,1337,21,35,3524,155669
1218,20179491,4.5,4.7,4.2,5.8,3.6,3.6,2.6,18.7,7.88,1327,11,11,3122,155368
1219,20170364,4.1,4.7,4.2,3.1,3.6,3.3,5.1,17.1,8.44,430,28,28,4378,154966
1220,20156441,3.5,4.5,5.6,3.1,2.5,3.3,2.5,15.6,7.56,785,4,4,1006,155490
1221,20100169,4,3.8,2.5,5.8,3.6,3.6,4.3,18.8,8.48,3531,8,9,426,151159
1222,20147250,4.3,5,2.3,5.8,3.6,4.6,3.8,16.4,8,1281,5,5,1051,153591
1223,20113821,6,4.8,4.2,4.7,3.6,3.6,4.3,18,6.85,455,14,14,2660,153581
1224,20080145,3.4,3.3,2.3,3.8,3.6,5.3,7.1,19.4,7.66,801,15,63,11627,153136
1225,20155423,5.2,4.4,4.2,4.7,6.6,3.6,4.3,16.1,8.27,2933,6,6,948,153485
1226,20149818,4.5,4.5,4.2,5.8,6.6,4.6,4.3,14,7.94,797,7,8,1993,152033
1227,20140609,4.3,4.5,4.2,4,3.6,4.6,2.5,17,8.71,2207,9,9,1961,154689
1228,20131630,4.1,5,4.2,4.7,3.6,3.6,4.6,17.6,6.04,507,13,14,2934,151476
1229,20166541,4.1,4.3,5.6,3.1,2.5,3.3,5,12,6.5,1648,13,14,3067,153145
1230,20081681,5.2,4.2,4.2,4.7,3.6,3.6,2.5,14.5,6.56,858,1,1,284,150832
1231,20090214,4,3.8,4.2,3.8,6.6,5.3,2.5,19.6,7.57,714,94,125,7833,147737
1232,20081718,5.2,4.2,5.6,3.8,3.6,4.6,2.5,16,7.82,883,209,842,7225,151105
1233,20158461,4,4.5,2.3,3.1,3.6,3.3,2.1,17.1,9.08,1120,3,3,449,150226
1234,20173547,4.3,4.7,4.2,3.8,6.6,4.6,4.3,21.1,5.34,2394,3,3,759,150345
1235,20167905,3.4,4.3,5.6,4,3.6,4.6,2.1,18.7,6.04,2042,15,17,3559,149719
1236,20147947,4.3,4.5,5.6,4,3.6,3.6,4.7,15,6.43,2375,18,19,4222,151550
1237,20090570,4.1,3.3,2.3,3.1,3.6,3.3,5.8,15.6,9.16,909,1,1,0,146748
1238,20162873,3.5,4.7,4.2,3.1,3.6,3.3,5.1,15.5,8.55,641,557,978,29580,148760
1239,20162161,3.4,4.4,4.2,4.7,3.6,4.6,2.5,22,6.31,1410,2,2,409,149095
1240,20090167,3.4,3.8,4.2,5.8,3.6,4.6,2.5,15.6,5.21,592,12,13,1576,145894
1241,20081446,3.7,4.2,2.3,4.7,3.6,4.6,2.5,15.6,7.55,1303,0,0,0,148908
1242,20148460,4.5,4.3,5.6,3.1,3.6,4.6,5,22.9,3.69,4030,10,10,2015,147031
1243,20100142,4,3.8,4.2,3.4,3.6,3.6,5,16.5,7.25,1570,8,8,4,143784
1244,20090892,4.3,3.8,5.6,3.8,3.6,3.3,2.5,14,9.11,2240,14,15,2250,143458
1245,20100012,3.5,3.8,2.3,3.1,3.6,3.3,2.5,16.4,8.87,1667,2,2,429,143431
1246,20161630,3.4,4.3,4.2,5.8,6.6,4.6,4.3,15.6,8.02,1129,5,5,1125,145952
1247,20113912,3.5,4,2.5,3.8,3.6,5.3,2.5,16.4,7.91,620,2,3,213,144401
1248,20090146,4,3.8,5.6,3.8,6.6,3.6,2.5,14.7,4,1570,2,2,646,142792
1249,20122231,3.4,4.8,4.2,3.8,6.6,4.6,3.8,20.2,8.09,643,6,6,1266,145295
1250,20112763,4,4,4.2,3.8,6.6,3.3,4.6,13.3,9.38,3298,132,201,11366,155148
1251,20120108,3.4,4.8,5.6,3.8,3.6,4.6,2.5,12,6.19,6403,69,261,16095,145302
1252,20166721,4.1,5,2.2,3.1,3.6,3.3,2.5,16,7.54,374,7,7,1390,143100
1253,20151002,6,4.4,4.2,3.8,3.6,5.3,2.5,16,8.87,1147,38,38,7225,144744
1254,20136869,4.5,4.4,5.6,3.8,3.6,4.6,5.8,21,5.34,1150,14,14,3366,145664
1255,20090022,3.5,3.8,5.6,3.8,3.6,4.6,2.5,22.2,6.33,1524,3,4,6,141109
1256,20134585,4,5,5.6,3.8,3.6,3.6,2.5,14.7,6.8,1791,13,17,3618,142170
1257,20070641,5.2,3.3,5.6,4.7,3.6,3.6,4.3,19.6,7.8,1702,29,34,5404,318614
1258,20081445,3.7,4.2,2.3,3.8,6.6,5.3,2.5,14.5,9.02,1654,13,13,637,142835
1259,20174165,4,4.7,5.6,3.1,2.5,3.3,5.8,12,9.27,164,12,12,2328,141865
1260,20148830,6,5,2.5,3.8,3.6,3.3,2.5,16.4,8.88,2464,9,11,1089,144188
1261,20150725,3.5,4.5,2.3,3.1,2.5,3.3,5.8,13.3,8.57,204,4,4,774,141351
1262,20133682,4,4.5,5.6,3.8,3.6,3.6,2.1,15.2,6.6,777,28,30,6067,142609
1263,20129790,3.7,4.8,4.2,4.7,6.6,4.6,5.1,15.8,8.18,1751,10,10,2591,140736
1264,20090683,4.3,3.8,4.2,3.8,3.6,4.6,2.5,16.9,8.39,4164,88,209,2327,286288
1265,20131541,4.1,5,4.2,3.8,3.6,4.6,2.5,17.2,8.5,864,17,17,2729,144664
1266,20166901,4.5,4.3,2.5,3.8,3.6,4.6,2.1,16.4,8.45,790,9,10,2245,139841
1267,20124609,3.5,4,4.2,5.8,3.6,4.6,2.5,16.4,8.26,1623,18,18,5833,139541
1268,20081172,4.1,4.2,2.3,3.8,6.6,5.3,4.3,13.3,8.46,1977,170,387,5378,165593
1269,20100192,4.6,3.8,4.2,3.4,3.6,3.6,5.1,12,5.84,518,1,3,12,136925
1270,20177266,4,5.8,5.6,3.4,3.6,3.6,2.6,13.3,6.63,817,4,5,833,141072
1271,20070550,5.2,3.3,4.2,5.1,3.6,5.3,5.1,26.1,7.64,11209,1,3,63,2460225
1272,20111702,6,4,2.3,3.1,3.6,3.3,2.5,17.1,8.78,375,138,326,5917,138277
1273,20090932,3.4,3.8,4.2,5.8,3.6,3.6,2.5,15.8,7.19,1211,8,8,1434,135621
1274,20070586,5.2,3.3,4.2,3.1,3.6,3.3,2.5,19,5.1,1526,27,27,5156,626322
1275,20090893,4.3,3.8,2.3,5.1,2.5,3.3,5.8,12,7.27,183,198,384,16530,135498
1276,20189861,3.5,4.7,4.2,3.8,3.6,5.3,5.8,19.8,8.74,937,59,59,5823,137841
1277,20113306,4,4,4.2,4,3.6,4.6,4.3,16.8,8.33,1236,8,8,651,137317
1278,20139601,4,5,4.2,4.7,2.5,3.6,3.8,16.4,4.62,1448,1,1,214,137340
1279,20171022,4.1,4.7,2.3,3.1,2.5,3.3,5.8,13,8.25,56,2,2,665,137052
1280,2009A362,3.4,3.8,4.2,3.8,3.6,4.6,2.5,18.2,8.86,1770,3,3,43,136946
1281,20090064,3.4,4.2,4.2,3.8,3.6,5.3,5.1,15.6,9.21,3902,52,104,6085,134664
1282,20144102,4.3,4.5,4.2,3.8,3.6,4.6,4.3,19.6,7.93,648,47,47,5601,136275
1283,20134581,3.4,4.8,4.2,3.8,7.2,5.3,4.6,22.7,7.76,708,20,20,4004,137505
1284,20161745,3.5,4.4,4.2,5.8,3.6,5.3,3.8,15.6,5.59,2444,1,1,149,135874
1285,20110071,4,4,2.5,3.8,3.6,5.3,2.5,16.9,7.74,628,2,2,409,136810
1286,20150566,4.3,4.4,5.6,3.1,2.5,3.3,2.5,17.1,8.71,147,10,10,2039,135478
1287,20165941,4.1,4.3,2.5,3.1,3.6,3.3,2.5,12,8.25,447,21,21,4837,139392
1288,20179407,4.5,4.7,5.6,4,3.6,4.6,4.7,13.8,6.89,1526,42,45,11008,134827
1289,20070643,5.2,3.3,5.6,3.8,3.6,5.3,5.8,25.7,7.72,1794,10,18,1499,311539
1290,20155020,3.5,4.4,4.2,3.8,6.6,3.6,3.8,17.8,8.93,2295,19,19,2120,134079
